1.819143353120715858e+02,0.000000000000000000e+00,9.599999999732956439e+02
0.000000000000000000e+00,3.142597575399631182e+02,5.399999999997437499e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
